what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373088563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373094204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373119027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373135713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373148365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373152297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373165390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373167000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373170300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373172331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373172381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373178781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373180031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373180071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373188082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373190263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373192333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373195743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373197893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373200174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373200204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373214895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373216156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373218047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373223878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373224888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373226200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373226881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373228741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373230411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373233402
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373233442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373253115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373265756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373266866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373266906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373298750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373306922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373309112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373309152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373317573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373318643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373323146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373325147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373326677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373330018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373331959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373335060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373337400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373338510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373338910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373348231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373350142
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373350172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373354182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373355032
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373355062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373375084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373377695
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373377735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373395787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373409318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373410859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373418222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373419593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373431507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373458961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373468172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373470483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373472193
error,log,,,"Unexpected runtime error while computing a text hover",1379373479374
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373486455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379373496006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373519478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373520778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373524231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373533393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373537623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373539263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373563066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373567927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373570567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373585539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373664738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373682629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373683694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373685806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373686937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373688166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373689319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373694546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373699845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373701974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373705165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373708985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373712806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373739739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373751791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373754001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373757122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373759682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373762712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373773053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373773313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373773564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373773824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373774184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373774524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379373775894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373778494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373781444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379373783565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379373785245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373786455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373792859
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379373805511
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1379373806071
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1379373806151
