what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107163855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107164185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107164295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107164515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107164695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107164895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107165765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107166095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107166305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107166415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107166605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107167295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379107169365
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379107170705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379107173826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107175756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107176116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107176736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107176916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107177096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107177266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107177416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107177566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107177766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107177906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107178186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107178346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379107178717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379107181947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107183727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107185127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107365680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107368120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107368941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107372901
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1379107377572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107387153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107388553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107388913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107389593
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379107392963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107396084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107396714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107397404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107405875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107422318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107422798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107757287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107759137
error,log,,,"Unexpected runtime error while computing a text hover",1379107783229
error,log,,,"Unexpected runtime error while computing a text hover",1379107785650
error,log,,,"Unexpected runtime error while computing a text hover",1379107787410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107797401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107799672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107804513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107872872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379107904466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108356350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108357950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108359931
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1379108424499
error,log,,,"Unexpected runtime error while computing a text hover",1379108463314
error,log,,,"Unexpected runtime error while computing a text hover",1379108466514
error,log,,,"Unexpected runtime error while computing a text hover",1379108469165
error,log,,,"Unexpected runtime error while computing a text hover",1379108472195
error,log,,,"Unexpected runtime error while computing a text hover",1379108473815
error,log,,,"Unexpected runtime error while computing a text hover",1379108475275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108478326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108612732
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379108617842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108623093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108623233
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379108623243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108625813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108625913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108628353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108628483
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379108641406
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1379108649917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379108662599
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1379108665399
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1379108667319
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1379108673790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379108673810
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379108677050
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379108677190
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379108698293
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379108701514
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379108702844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108703914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379108705094
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379108706884
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1379108713285
