what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1379102750127
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1379102750203
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1379102750269
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1379102750432
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1379102750456
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1379102750490
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1379102750564
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1379102750580
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1379102750680
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1379102750687
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1379102751197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102753167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102780463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379102793694
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379102795934
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379102796144
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379102798344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379102803125
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1379102810616
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1379102810866
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1379102811166
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1379102811196
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1379102811216
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1379102811636
opened,editor,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.editors.task",1379102811686
activated,editor,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.editors.task",1379102811746
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379102814697
closed,editor,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.editors.task",1379102814697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102822247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102822847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102855356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102871338
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1379102871788
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1379102871848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102872689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102874139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102911774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102911884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102969853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379102970483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379102999297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379102999427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379103004077
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1379103004347
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1379103004367
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1379103004557
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1379103004597
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1379103004647
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1379103004667
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1379103004667
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1379103004787
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1379103004797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103005397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103006568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103008488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103011051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379103020123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379103020273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379103020383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379103020863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103025503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103026903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103027173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103028547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103035138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103036058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103063051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103071032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103071192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103071212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103084594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103085084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379103086704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103126219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103127639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103130279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103130980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103132440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103138220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103138471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103141385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103142636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103143586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103164748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103165909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103167490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103168321
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103172422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103175103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103176613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103186354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103188566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103189137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103189957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103218270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103222041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103225101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103227313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379103236172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379103236472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379103238614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379103249035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103255041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103256252
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1379103256572
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1379103256792
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1379103256822
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103257093
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1379103258194
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103258374
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103258434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103260436
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103260436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103268194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103270926
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103271137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103274120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103278634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103293729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379103311371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103352476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103371819
error,log,,,"Unexpected runtime error while computing a text hover",1379103377211
error,log,,,"Unexpected runtime error while computing a text hover",1379103379821
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1379103383702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103385642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103387592
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1379103387592
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103397563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103397603
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103397603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103402994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103414705
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103414945
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103415595
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103415615
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103417846
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103417856
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103417866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103420166
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103420166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103422857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103425349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379103429303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103430374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103433617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103434108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103437274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103438016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103439387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103447368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103542390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103546811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103548551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103570433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103655731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103659581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103663074
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1379103663083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103666125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103706682
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103713348
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103713978
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103713998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103716368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103728590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103728670
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103728670
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103728700
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103728720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103736421
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103736421
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103741851
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103741991
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103749842
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103751332
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103752523
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103753203
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103754343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103756353
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1379103757123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103760344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103768036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103769687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103773478
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379103773968
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379103774688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103784469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103786020
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103789060
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103789080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103791621
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379103791621
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103792661
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103792751
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103793971
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103795631
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379103797652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103798932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103800522
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379103806103
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379103806103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103809894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103812610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379103818706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103819848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103823591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103825794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103856525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103858216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103860856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379103862826
